kategori,subkategori,sub_subkategori,tarif_pct,tarif_efektif_pct
Handphone & Tablet,Aksesoris Handphone,Rubber Gel Pad,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Screen Protector Handphone,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Selfie Ring Light,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Skin Handphone,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Soft Case Handphone,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Stand Handphone,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Tongsis,10.00,8.00
Handphone & Tablet,Aksesoris Handphone,Tripod Handphone,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Casing & Cover Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Charger Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Connection Kit,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Docking Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Holder Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Keyboard Bluetooth,7.50,7.50
Handphone & Tablet,Aksesoris Tablet,Mount Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Screen Guard Tablet,5.75,5.75
Handphone & Tablet,Aksesoris Tablet,Stylus Tablet,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Tablet Sleeve,10.00,8.00
Handphone & Tablet,Aksesoris Tablet,Tripod Tablet,10.00,8.00
Handphone & Tablet,Handphone,,4.25,4.25
Handphone & Tablet,Handphone,Android OS,4.25,4.25
Handphone & Tablet,Handphone,BlackBerry OS,4.25,4.25
Handphone & Tablet,Handphone,Feature Phone,4.25,4.25
Handphone & Tablet,Handphone,HarmonyOS,4.25,4.25
Handphone & Tablet,Handphone,Windows Mobile,4.25,4.25
Handphone & Tablet,Handphone,iOS,4.25,4.25
Handphone & Tablet,Komponen Handphone,,10.00,8.00
Handphone & Tablet,Komponen Handphone,Baterai Handphone,10.00,8.00
Handphone & Tablet,Komponen Handphone,IC Handphone,10.00,8.00
Handphone & Tablet,Komponen Handphone,Keypad Handphone,10.00,8.00
Handphone & Tablet,Komponen Handphone,LCD Handphone,10.00,8.00
Handphone & Tablet,Komponen Handphone,Sim Tray Handphone,10.00,8.00
Handphone & Tablet,Komponen Handphone,Spare Part Handphone,10.00,8.00
Handphone & Tablet,Komponen Tablet,,10.00,8.00
Handphone & Tablet,Komponen Tablet,Baterai Tablet,10.00,8.00
Handphone & Tablet,Komponen Tablet,LCD Tablet,10.00,8.00
Handphone & Tablet,Komponen Tablet,Spare Part Tablet,10.00,8.00
Handphone & Tablet,Nomor Perdana & Voucher,,10.00,8.00
Handphone & Tablet,Nomor Perdana & Voucher,App Gift Card Fisik,1.00,1.00
Handphone & Tablet,Nomor Perdana & Voucher,Nomor Perdana,10.00,8.00
Handphone & Tablet,Nomor Perdana & Voucher,Voucher Data Fisik,1.00,1.00
Handphone & Tablet,Nomor Perdana & Voucher,Voucher Pulsa Fisik,1.00,1.00
Handphone & Tablet,Power Bank,,10.00,8.00
Handphone & Tablet,Power Bank,Portable Power Bank,10.00,8.00
Handphone & Tablet,Power Bank,Power Case,10.00,8.00
Handphone & Tablet,Power Bank,Solar Power Bank,10.00,8.00
Handphone & Tablet,Tablet,,4.25,4.25
Handphone & Tablet,Tablet,Android OS,4.25,4.25
Handphone & Tablet,Tablet,HarmonyOS,4.25,4.25
Handphone & Tablet,Tablet,Kindle e-Book,4.25,4.25
Handphone & Tablet,Tablet,Windows Mobile,4.25,4.25
Handphone & Tablet,Tablet,iOS,4.25,4.25
Handphone & Tablet,Wearable Devices,,10.00,8.00
Handphone & Tablet,Wearable Devices,Aksesoris Wearable Devices,10.00,8.00
Handphone & Tablet,Wearable Devices,GPS & Sport Tracker,10.00,8.00
Handphone & Tablet,Wearable Devices,Smart Band,10.00,8.00
Handphone & Tablet,Wearable Devices,Smart Watch,10.00,8.00
Handphone & Tablet,Wearable Devices,Wearable Cameras,10.00,8.00
Ibu & Bayi,,,10.00,8.00
Ibu & Bayi,Aktivitas Bayi,,10.00,8.00
Ibu & Bayi,Aktivitas Bayi,Baby Walker,10.00,8.00
Ibu & Bayi,Aktivitas Bayi,Pagar Pengaman Bayi,10.00,8.00
Ibu & Bayi,Aktivitas Bayi,Playmat Bayi,10.00,8.00
Ibu & Bayi,Aktivitas Bayi,"Swinger, Rocker & Bouncer Bayi",10.00,8.00
Ibu & Bayi,Makanan & Susu Ibu Hamil,,7.50,7.50
Ibu & Bayi,Makanan & Susu Ibu Hamil,Asi Booster,7.50,7.50
Ibu & Bayi,Makanan & Susu Ibu Hamil,Susu Ibu Hamil,7.50,7.50
Ibu & Bayi,Makanan Bayi,,5.25,5.25
Ibu & Bayi,Peralatan Perlengkapan Menyusui,,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Apron Menyusui,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Bra Menyusui,7.50,7.50
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Breast Pad,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Breast Pump Aksesoris,7.50,7.50
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Cooler Bag,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Ice Gel,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Kantong Botol ASI,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Nipple Cream,10.00,8.00
Ibu & Bayi,Peralatan Perlengkapan Menyusui,Pakaian Menyusui,7.50,7.50
Ibu & Bayi,Perawatan Bayi,,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Baby Oil,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Bedak Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Cream & Lotion Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Detergen Laundry Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Diaper Bag,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Gunting Kuku Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Kapas & Tissue Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Minyak Telon,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Shampoo & Sabun Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Sikat Gigi Pasta Gigi Bayi,10.00,8.00
Ibu & Bayi,Perawatan Bayi,Sisir Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan & Perawatan Ibu,,7.50,7.50
Ibu & Bayi,Perlengkapan & Perawatan Ibu,Bantal Ibu Hamil,7.50,7.50
Ibu & Bayi,Perlengkapan & Perawatan Ibu,Bantal Menyusui,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Alat Makan Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Baby Food Maker,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Botol Susu & Dot,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Celemek Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Empeng,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Kursi Makan Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Makan Bayi,Sterilizer & Warmer,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,Bathtub & Kolam Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,Handuk Washlap Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,Pelampung Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,Pispot,10.00,8.00
Ibu & Bayi,Perlengkapan Mandi Bayi,Topi Pelindung Air Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Baby Monitor,4.25,4.25
Ibu & Bayi,Perlengkapan Tidur Bayi,Bantal & Guling Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Bedong Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Box Tidur Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Kelambu Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Matras Tidur Bayi,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Perlak,10.00,8.00
Ibu & Bayi,Perlengkapan Tidur Bayi,Selimut Bayi,10.00,8.00
Ibu & Bayi,Popok,,7.50,7.50
Ibu & Bayi,Popok,Popok Kain,7.50,7.50
Ibu & Bayi,Popok,Popok Sekali Pakai,7.50,7.50
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,,10.00,8.00
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,Aksesoris Stroller,10.00,8.00
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,Alas Stroller,10.00,8.00
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,Dudukan Mobil Bayi,10.00,8.00
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,Gendongan Bayi,10.00,8.00
Ibu & Bayi,Stroller & Alat Bantu Bawa Bayi,Stroller,10.00,8.00
Ibu & Bayi,Susu Bayi & Anak,,5.75,5.75
Ibu & Bayi,Susu Bayi & Anak,Biskuit & Snack Bayi,5.75,5.75
Ibu & Bayi,Susu Bayi & Anak,Sereal & Bubur Bayi,5.75,5.75
Ibu & Bayi,Susu Bayi & Anak,Susu Anak,5.75,5.75
Ibu & Bayi,Susu Bayi & Anak,Susu Bayi di Bawah 1 Tahun,5.75,5.75
Kecantikan,,,10.00,8.00
Kecantikan,Aksesoris Rambut,,10.00,8.00
Kecantikan,Aksesoris Rambut,Bando Bandana,10.00,8.00
Kecantikan,Aksesoris Rambut,Hair Extension,10.00,8.00
Kecantikan,Aksesoris Rambut,Ikat Rambut,10.00,8.00
Kecantikan,Aksesoris Rambut,Jepitan Rambut,10.00,8.00
Kecantikan,Aksesoris Rambut,Mahkota & Headpiece,10.00,8.00
Kecantikan,Aksesoris Rambut,Rambut Palsu,10.00,8.00
Kecantikan,Aksesoris Rambut,Tusuk Konde,10.00,8.00
Kecantikan,Brush Applicator,,10.00,8.00
Kecantikan,Brush Applicator,Beauty Sponge,10.00,8.00
Kecantikan,Brush Applicator,Make Up Brush,10.00,8.00
Kecantikan,Brush Applicator,Make Up Brush Set,10.00,8.00
Kecantikan,Brush Applicator,Pembersih Brush Make Up,10.00,8.00
Kecantikan,Eyebrow Kit,,10.00,8.00
Kecantikan,Eyebrow Kit,Cetakan & Sisir Alis,10.00,8.00
Kecantikan,Eyebrow Kit,Cukuran Alis,10.00,8.00
Kecantikan,Eyebrow Kit,Eyebrow Mascara,10.00,8.00
Kecantikan,Eyebrow Kit,Eyebrow Pomade,10.00,8.00
Kecantikan,Eyebrow Kit,Eyebrow Powder,10.00,8.00
Kecantikan,Eyebrow Kit,Pensil Alis,10.00,8.00
Kecantikan,Face & Body Paint Kit,,10.00,8.00
Kecantikan,Lip Color & Lip Care,,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Balm & Oil,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Cream,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Liner,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Palette,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Scrub,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lip Tint & Lip Stain,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lipgloss,10.00,8.00
Kecantikan,Lip Color & Lip Care,Lipstik,10.00,8.00
Kecantikan,Make up Mata,,10.00,8.00
Kecantikan,Make up Mata,Bulu Mata Palsu,10.00,8.00
Kecantikan,Make up Mata,Eye Liner,10.00,8.00
Kecantikan,Make up Mata,Eye Primer,10.00,8.00
Kecantikan,Make up Mata,Eyelid Tape,10.00,8.00
Kecantikan,Make up Mata,Eyeshadow,10.00,8.00
Kecantikan,Make up Mata,Lem Bulu Mata,10.00,8.00
Kecantikan,Make up Mata,Mascara,10.00,8.00
Kecantikan,Make up Mata,Penjepit Bulu Mata,10.00,8.00
Kecantikan,Make up Tools,,10.00,8.00
Kecantikan,Make up Tools,Cermin Make Up,10.00,8.00
Kecantikan,Make up Tools,Kemasan Make Up,10.00,8.00
Kecantikan,Make up Tools,Laci & Tempat Make Up,10.00,8.00
Kecantikan,Make up Tools,Pinset Alis,10.00,8.00
Kecantikan,Make up Tools,Pinset Bulu Mata,10.00,8.00
Kecantikan,Make up Tools,Pinset Komedo,10.00,8.00
Kecantikan,Make up Tools,Tas Kosmetik,10.00,8.00
Kecantikan,Make up Wajah,,10.00,8.00
Kecantikan,Make up Wajah,BB Cream,10.00,8.00
Kecantikan,Make up Wajah,Bedak Wajah,10.00,8.00
Kecantikan,Make up Wajah,Blush On,10.00,8.00
Kecantikan,Make up Wajah,CC Cream,10.00,8.00
Kecantikan,Make up Wajah,Concealer & Color Corrector,10.00,8.00
Kecantikan,Make up Wajah,Contour & Bronzer,10.00,8.00
Kecantikan,Make up Wajah,Cushion,10.00,8.00
Kecantikan,Make up Wajah,Face Primer,10.00,8.00
Kecantikan,Make up Wajah,Foundation,10.00,8.00
Kecantikan,Make up Wajah,Highlighter,10.00,8.00
Kecantikan,Make up Wajah,Setting Spray,10.00,8.00
Kecantikan,Masker Kecantikan,,10.00,8.00
Kecantikan,Masker Kecantikan,Masker Bibir,10.00,8.00
Kecantikan,Masker Kecantikan,Masker Mata,10.00,8.00
Kecantikan,Masker Kecantikan,Masker Wajah,10.00,8.00
Kecantikan,Mix Palette,,10.00,8.00
Kecantikan,Pembersih Make Up,,10.00,8.00
Kecantikan,Pembersih Make Up,Kapas Wajah,10.00,8.00
Kecantikan,Pembersih Make Up,Make Up Remover Balm,10.00,8.00
Kecantikan,Pembersih Make Up,Make Up Remover Oil,10.00,8.00
Kecantikan,Pembersih Make Up,Make Up Remover Wipes,10.00,8.00
Kecantikan,Pembersih Make Up,Micellar Water,10.00,8.00
Kecantikan,Pembersih Make Up,Pembersih Mata Bibir,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Aksesoris Nail Art,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Alat Nail Art,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Fake Nail,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Henna,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Kuteks,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Lem Kuku Palsu,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Portable Nail Dryer,10.00,8.00
Kecantikan,Perawatan Kuku & Nail Art,Stiker Kuku,10.00,8.00
Kecantikan,Perawatan Wajah,,10.00,8.00
Kecantikan,Perawatan Wajah,Cleanser Wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Face Mist,10.00,8.00
Kecantikan,Perawatan Wajah,Face Oil,10.00,8.00
Kecantikan,Perawatan Wajah,Kertas Minyak,10.00,8.00
Kecantikan,Perawatan Wajah,Krim Mata,10.00,8.00
Kecantikan,Perawatan Wajah,Krim Wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Lainnya,10.00,8.00
Kecantikan,Perawatan Wajah,Paket Perawatan Wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Scrub Wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Serum Bulu Mata & Alis,10.00,8.00
Kecantikan,Perawatan Wajah,Serum Mata,10.00,8.00
Kecantikan,Perawatan Wajah,Serum Wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Skincare Tools,10.00,8.00
Kecantikan,Perawatan Wajah,Sunblock wajah,10.00,8.00
Kecantikan,Perawatan Wajah,Toner Wajah,10.00,8.00
Kecantikan,Styling Rambut Wanita,,10.00,8.00
Kecantikan,Styling Rambut Wanita,Alat Potong Rambut,10.00,8.00
Kecantikan,Styling Rambut Wanita,Catokan Rambut,10.00,8.00
Kecantikan,Styling Rambut Wanita,Curling Iron,10.00,8.00
Kecantikan,Styling Rambut Wanita,Hair Dryer,10.00,8.00
Kecantikan,Styling Rambut Wanita,Sisir Rambut,10.00,8.00
Kecantikan,Suplemen Kecantikan Collagen,,7.50,7.50
Kecantikan,Suplemen Kecantikan Collagen,Suplemen Kecantikan Bubuk,7.50,7.50
Kecantikan,Suplemen Kecantikan Collagen,Suplemen Kecantikan Kapsul,7.50,7.50
Kecantikan,Suplemen Kecantikan Collagen,Suplemen Kecantikan Lainnya,7.50,7.50
Kesehatan,,,7.50,7.50
Kesehatan,Essential Oil,,10.00,8.00
Kesehatan,Kesehatan Wanita,,10.00,8.00
Kesehatan,Kesehatan Wanita,Pereda Nyeri & Pelancar Menstruasi,7.50,7.50
Kesehatan,Kesehatan Wanita,Solusi Keputihan,10.00,8.00
Kesehatan,Kesehatan Wanita,Suplemen Kewanitaan,7.50,7.50
Kesehatan,Kesehatan Wanita,Suplemen Menopause,10.00,8.00
Kesehatan,Masker Medis & Pelindung Wajah,,7.50,7.50
Kesehatan,Masker Medis & Pelindung Wajah,Masker Medis,7.50,7.50
Kesehatan,Masker Medis & Pelindung Wajah,Pelindung Wajah,7.50,7.50
Kesehatan,Obat - Obatan,,7.50,7.50
Kesehatan,Obat - Obatan,Obat Alergi,7.50,7.50
Kesehatan,Obat - Obatan,Obat Anti Inflamasi,7.50,7.50
Kesehatan,Obat - Obatan,Obat Anti Nyeri,7.50,7.50
Kesehatan,Obat - Obatan,Obat Antibiotik & Anti jamur,7.50,7.50
Kesehatan,Obat - Obatan,Obat Antimalaria,7.50,7.50
Kesehatan,Obat - Obatan,Obat Antivirus,7.50,7.50
Kesehatan,Obat - Obatan,Obat Asma,7.50,7.50
Kesehatan,Obat - Obatan,Obat Batuk & Pilek,7.50,7.50
Kesehatan,Obat - Obatan,Obat Diabetes,7.50,7.50
Kesehatan,Obat - Obatan,"Obat Fertilitas, Hormon & Kontrasepsi",7.50,7.50
Kesehatan,Obat - Obatan,Obat Gangguan Saraf & Otak,7.50,7.50
Kesehatan,Obat - Obatan,Obat Herbal,7.50,7.50
Kesehatan,Obat - Obatan,Obat Hipertensi,7.50,7.50
Kesehatan,Obat - Obatan,Obat Ibu & Anak,7.50,7.50
Kesehatan,Obat - Obatan,Obat Jantung,7.50,7.50
Kesehatan,Obat - Obatan,Obat Jerawat,10.00,8.00
Kesehatan,Obat - Obatan,Obat Kanker,7.50,7.50
Kesehatan,Obat - Obatan,Obat Kolestrol,7.50,7.50
Kesehatan,Obat - Obatan,Obat Kulit & Rambut,7.50,7.50
Kesehatan,Obat - Obatan,Obat Mata,7.50,7.50
Kesehatan,Obat - Obatan,Obat Mual & Pencernaan,7.50,7.50
Kesehatan,Obat - Obatan,Obat Mulut,7.50,7.50
Kesehatan,Obat - Obatan,"Obat Otot, Tulang & Sendi",7.50,7.50
Kesehatan,Obat - Obatan,Obat Sakit Kepala & Demam,7.50,7.50
Kesehatan,Obat - Obatan,Obat Saluran Kemih & Prostat,7.50,7.50
Kesehatan,Obat - Obatan,Obat Telinga,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Contact Cleaner,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Deterjen Laundry,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Karbol,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Pembersih Toilet,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Pengharum Ruangan,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Pest Control,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Pewangi Pelembut Pakaian,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Sabun Cuci Piring,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Tissue,7.50,7.50
Kesehatan,Perlengkapan Kebersihan,Toilet Seat Spray,7.50,7.50
Kesehatan,Perlengkapan Medis,,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Bantu Pendengaran,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Bantu Penglihatan,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Bantu Pernafasan,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Diagnosa,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Diagnosa Antigen,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Laboratorium,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Pelangsing,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Penunjang Gerak,7.50,7.50
Kesehatan,Perlengkapan Medis,Alat Pijat,10.00,8.00
Kesehatan,Perlengkapan Medis,Alat Terapi,7.50,7.50
Kesehatan,Perlengkapan Medis,Behel,10.00,8.00
Kesehatan,Perlengkapan Medis,Diaper Dewasa,10.00,8.00
Kesehatan,Perlengkapan Medis,Disposable Consumable,7.50,7.50
Kesehatan,Perlengkapan Medis,Earmuff,10.00,8.00
Kesehatan,Perlengkapan Medis,Peralatan P3K,7.50,7.50
Kesehatan,Perlengkapan Medis,Peralatan Rumah Sakit Emergency,7.50,7.50
Kesehatan,Perlengkapan Medis,Seragam Medis,10.00,8.00
Kesehatan,Perlengkapan Medis,Termometer,7.50,7.50
Kesehatan,Perlengkapan Medis,Timbangan Badan,7.50,7.50
Kesehatan,Produk Dewasa,,7.50,7.50
Kesehatan,Produk Dewasa,Alat Bantu Seksual,7.50,7.50
Kesehatan,Produk Dewasa,Alat Kontrasepsi,7.50,7.50
Kesehatan,Produk Dewasa,Pelumas,7.50,7.50
Kesehatan,Produk Dewasa,Produk Dewasa Lainnya,7.50,7.50
Kesehatan,Produk Dewasa,Suplemen Vitalitas Pria,7.50,7.50
Kesehatan,Suplemen Diet,,7.50,7.50
Kesehatan,Suplemen Diet,Lainnya,7.50,7.50
Kesehatan,Suplemen Diet,Pelangsing Tubuh,7.50,7.50
Kesehatan,Suplemen Diet,Penambah Berat Badan,7.50,7.50
Kesehatan,Suplemen Diet,Suplemen Olahraga,7.50,7.50
Kesehatan,Tes Kehamilan dan Masa Subur,,7.50,7.50
Kesehatan,Tes Kehamilan dan Masa Subur,Tes Kehamilan,7.50,7.50
Kesehatan,Tes Kehamilan dan Masa Subur,Tes Masa Subur,7.50,7.50
Kesehatan,Tulang Otot & Sendi,,7.50,7.50
Kesehatan,Tulang Otot & Sendi,Balsam,7.50,7.50
Kesehatan,Tulang Otot & Sendi,Koyo,7.50,7.50
Kesehatan,Tulang Otot & Sendi,Minyak Pijat,10.00,8.00
Kesehatan,Tulang Otot & Sendi,Salep Otot,7.50,7.50
Kesehatan,Vitamin & Suplemen,,7.50,7.50
Kesehatan,Vitamin & Suplemen,Calcium,7.50,7.50
Kesehatan,Vitamin & Suplemen,Multivitamin,7.50,7.50
Kesehatan,Vitamin & Suplemen,Suplemen Vitamin Rambut,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin A,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin Anak,5.75,5.75
Kesehatan,Vitamin & Suplemen,Vitamin B,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin Bayi,5.75,5.75
Kesehatan,Vitamin & Suplemen,Vitamin C,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin D,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin E,7.50,7.50
Kesehatan,Vitamin & Suplemen,Vitamin Ibu Hamil,7.50,7.50
Komputer & Laptop,,,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Adaptor Laptop,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Alas Laptop,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Card Readers,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Cooling Pad,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Drawing Tablet,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Kabel & Konektor,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Keyboard,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Keypad,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Lainnya,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Laptop Case,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Laptop Sleeve,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Laser Pointer,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Meja Laptop,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Mouse,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Mouse & Keyboard Bundle,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Mousepad,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Protector Laptop,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Skin Laptop,5.75,5.75
Komputer & Laptop,Aksesoris Komputer & Laptop,Stylus Pen Digital (Laptop & PC),10.00,8.00
Komputer & Laptop,Aksesoris Komputer & Laptop,TV Card & Tuner,4.25,4.25
Komputer & Laptop,Aksesoris Komputer & Laptop,Tas Laptop,10.00,8.00
Komputer & Laptop,Aksesoris Komputer & Laptop,Webcam,5.75,5.75
Komputer & Laptop,Aksesoris PC Gaming,,5.75,5.75
Komputer & Laptop,Aksesoris PC Gaming,Game Capture Card & Stream Deck,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Gaming Mouse & Keyboard Bundle,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Gamingpad & Joystick PC,7.50,7.50
Komputer & Laptop,Aksesoris PC Gaming,Headset Gaming,5.75,5.75
Komputer & Laptop,Aksesoris PC Gaming,Joystick & Wheel,7.50,7.50
Komputer & Laptop,Aksesoris PC Gaming,Keyboard Gaming,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Keyboard Keycaps & Switch,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Kursi Gaming,7.50,7.50
Komputer & Laptop,Aksesoris PC Gaming,Meja Gaming,10.00,8.00
Komputer & Laptop,Aksesoris PC Gaming,Memory Card Gaming,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Microphone Gaming & Streaming,5.75,5.75
Komputer & Laptop,Aksesoris PC Gaming,Mouse Gaming,4.25,4.25
Komputer & Laptop,Aksesoris PC Gaming,Mouse Pad Gaming,5.75,5.75
Komputer & Laptop,Aksesoris PC Gaming,Steering Wheel,4.25,4.25
Komputer & Laptop,Desktop & Mini PC,,4.25,4.25
Komputer & Laptop,Desktop & Mini PC,Desktop All-in-One,4.25,4.25
Komputer & Laptop,Desktop & Mini PC,Desktop Tower,4.25,4.25
Komputer & Laptop,Desktop & Mini PC,Komputer Rakitan,4.25,4.25
Komputer & Laptop,Desktop & Mini PC,Mini PC,4.25,4.25
Komputer & Laptop,Kabel & Adaptor,,5.75,5.75
Komputer & Laptop,Kabel & Adaptor,Kabel DVI,5.75,5.75
Komputer & Laptop,Kabel & Adaptor,Kabel Ethernet,5.75,5.75
